customer_id,age,tenure_months,monthly_charges,total_charges,contract_type,payment_method,internet_service,support_calls,avg_call_duration,data_usage_gb,login_frequency,churned
CUST_002325,34,13,112.23,1450.72,Month-to-month,Credit card,DSL,0,33.7,11.03,15,1
CUST_002326,43,12,65.28,765.43,Month-to-month,Mailed check,DSL,0,13.9,49.73,21,0
CUST_002327,21,1,75.65,151.68,One year,Credit card,DSL,2,3.3,17.92,15,0
CUST_002328,30,16,40.49,710.93,Two year,Bank transfer,No,6,11.0,11.8,19,1
CUST_002329,43,19,118.38,2187.41,One year,Electronic check,DSL,2,4.5,7.25,17,1
CUST_002330,45,19,56.59,1048.5,One year,Bank transfer,DSL,1,8.6,4.64,15,0
CUST_002331,31,29,57.29,1704.04,One year,Credit card,Fiber optic,0,28.1,12.62,4,0
CUST_002332,34,4,56.33,255.42,One year,Electronic check,Fiber optic,1,2.3,21.3,20,1
CUST_002333,18,6,48.88,291.19,One year,Credit card,Fiber optic,2,12.7,50.79,20,0
CUST_002334,30,39,46.76,1766.92,Month-to-month,Electronic check,DSL,0,7.1,2.6,15,1
CUST_002335,45,70,51.91,3599.39,Two year,Mailed check,DSL,2,24.0,129.54,14,0
CUST_002336,41,3,30.86,66.73,Month-to-month,Mailed check,Fiber optic,2,1.2,9.31,12,0
CUST_002337,41,16,45.37,739.72,Month-to-month,Credit card,DSL,5,10.2,13.66,12,1
CUST_002338,35,5,113.72,653.81,Month-to-month,Bank transfer,DSL,2,0.3,14.16,8,1
CUST_002339,35,1,83.39,83.39,Month-to-month,Mailed check,DSL,2,2.3,10.68,16,1
CUST_002340,27,9,88.15,742.03,One year,Credit card,No,1,3.1,14.81,14,0
CUST_002341,43,3,94.43,277.86,Month-to-month,Electronic check,DSL,1,4.5,15.83,12,1
CUST_002342,40,29,110.85,3266.33,Two year,Electronic check,Fiber optic,0,26.9,17.25,19,0
CUST_002343,40,18,20.71,300.52,Month-to-month,Electronic check,No,0,0.6,98.03,14,1
CUST_002344,28,3,34.25,175.44,Month-to-month,Bank transfer,Fiber optic,1,1.5,9.63,16,1
CUST_002345,18,1,44.91,44.91,Month-to-month,Bank transfer,DSL,3,1.8,125.69,13,1
CUST_002346,48,39,53.26,2040.3,One year,Credit card,DSL,1,4.4,34.65,13,0
CUST_002347,29,4,57.49,149.93,Two year,Mailed check,No,2,0.5,4.25,10,0
CUST_002348,24,22,53.83,1219.49,Month-to-month,Electronic check,DSL,1,26.9,8.75,17,1
CUST_002349,43,9,70.48,625.79,Month-to-month,Credit card,Fiber optic,0,6.6,7.76,13,0
CUST_002350,30,21,65.88,1392.07,Two year,Electronic check,No,3,13.4,19.64,10,0
CUST_002351,47,9,46.93,377.32,Month-to-month,Credit card,DSL,2,11.8,75.16,11,0
CUST_002352,42,2,15.0,15.0,Month-to-month,Electronic check,Fiber optic,3,8.6,45.34,12,1
CUST_002353,43,6,40.18,216.74,Month-to-month,Electronic check,No,2,18.8,7.26,9,0
CUST_002354,18,4,51.27,200.05,Month-to-month,Mailed check,Fiber optic,1,18.6,67.69,8,1
CUST_002355,49,13,58.82,731.22,Month-to-month,Electronic check,Fiber optic,2,1.1,7.08,12,0
CUST_002356,38,25,36.76,842.25,Month-to-month,Electronic check,No,1,18.6,8.23,14,1
CUST_002357,30,7,52.73,505.53,Two year,Mailed check,Fiber optic,2,5.9,57.33,9,0
CUST_002358,36,1,36.73,36.73,One year,Electronic check,Fiber optic,0,2.5,56.14,17,1
CUST_002359,18,17,61.85,1060.6,Two year,Electronic check,Fiber optic,1,7.5,45.38,20,0
CUST_002360,39,22,38.17,751.2,One year,Electronic check,DSL,2,2.6,20.49,20,1
CUST_002361,22,72,43.78,3052.12,One year,Mailed check,DSL,3,5.2,18.64,23,0
CUST_002362,18,21,32.28,682.83,One year,Mailed check,DSL,1,13.6,6.23,17,0
CUST_002363,18,15,61.16,926.16,Two year,Electronic check,DSL,3,0.3,19.84,13,0
CUST_002364,48,20,43.34,929.85,Month-to-month,Bank transfer,DSL,0,1.6,10.24,12,1
CUST_002365,27,63,87.67,5543.16,Month-to-month,Bank transfer,Fiber optic,3,25.1,16.8,19,0
CUST_002366,53,42,75.15,3148.65,One year,Bank transfer,DSL,3,4.7,199.33,13,0
CUST_002367,28,9,63.25,521.8,Two year,Mailed check,No,1,2.9,27.76,11,0
CUST_002368,18,6,45.06,345.33,Two year,Electronic check,Fiber optic,3,20.5,6.63,16,0
CUST_002369,21,7,74.51,568.03,One year,Mailed check,Fiber optic,0,19.4,69.63,12,0
CUST_002370,49,16,82.27,1253.96,Month-to-month,Credit card,Fiber optic,2,0.4,76.92,16,1
CUST_002371,33,32,68.57,2196.05,Month-to-month,Mailed check,DSL,3,3.6,84.31,13,0
CUST_002372,28,16,105.09,1688.68,Two year,Electronic check,Fiber optic,0,19.5,12.47,17,0
CUST_002373,36,1,76.49,76.49,Month-to-month,Electronic check,Fiber optic,5,1.6,17.97,12,0
CUST_002374,41,30,87.84,2673.8,Month-to-month,Credit card,Fiber optic,2,6.9,5.69,11,0
CUST_002375,48,39,68.34,2706.81,Two year,Bank transfer,DSL,2,3.1,95.52,16,0
CUST_002376,52,8,81.89,645.61,Month-to-month,Electronic check,Fiber optic,1,10.7,22.74,15,0
CUST_002377,30,26,45.08,1158.05,One year,Electronic check,Fiber optic,2,1.4,5.1,20,0
CUST_002378,19,13,53.54,770.97,One year,Credit card,Fiber optic,1,7.3,104.97,11,0
CUST_002379,30,52,73.73,3880.81,Month-to-month,Electronic check,DSL,2,0.0,10.19,13,0
CUST_002380,38,44,73.55,3239.93,Month-to-month,Bank transfer,Fiber optic,4,2.3,13.54,17,0
CUST_002381,23,17,77.69,1239.27,Month-to-month,Bank transfer,Fiber optic,4,1.4,7.05,10,0
CUST_002382,23,28,92.51,2607.48,One year,Mailed check,Fiber optic,1,1.9,6.01,16,0
CUST_002383,39,51,29.38,1533.07,Month-to-month,Electronic check,Fiber optic,5,15.8,29.65,14,1
CUST_002384,34,16,40.64,512.49,Month-to-month,Electronic check,DSL,3,19.7,10.01,15,1
CUST_002385,35,9,70.74,649.25,Two year,Credit card,DSL,0,11.3,4.37,15,0
CUST_002386,25,33,46.89,1526.57,Month-to-month,Bank transfer,DSL,5,7.1,54.11,15,1
CUST_002387,32,5,149.44,736.18,Month-to-month,Credit card,DSL,0,2.1,33.22,20,1
CUST_002388,23,11,77.89,811.45,Month-to-month,Bank transfer,DSL,3,2.6,120.04,18,0
CUST_002389,45,48,63.04,3018.59,Month-to-month,Credit card,DSL,2,3.0,13.84,12,0
CUST_002390,47,30,52.11,1633.0,Two year,Credit card,DSL,0,12.0,20.91,18,0
CUST_002391,18,12,53.0,613.63,Month-to-month,Mailed check,Fiber optic,1,2.3,24.82,13,1
CUST_002392,23,5,65.75,377.05,Month-to-month,Electronic check,Fiber optic,2,29.0,23.09,16,1
CUST_002393,18,10,67.8,637.68,Two year,Bank transfer,DSL,1,12.7,25.82,14,0
CUST_002394,27,8,53.58,466.6,One year,Bank transfer,DSL,2,65.4,14.57,22,0
CUST_002395,33,4,58.17,232.77,Month-to-month,Mailed check,Fiber optic,1,4.9,3.31,13,1
CUST_002396,18,32,98.61,3173.03,Two year,Credit card,Fiber optic,0,7.1,26.79,18,0
CUST_002397,23,6,99.61,598.03,One year,Electronic check,DSL,0,2.6,35.7,18,1
CUST_002398,22,14,71.3,1030.29,Month-to-month,Electronic check,Fiber optic,1,7.4,14.35,20,0
CUST_002399,37,11,31.47,217.77,One year,Bank transfer,DSL,3,29.2,241.33,17,0
CUST_002400,35,72,78.46,5578.31,Two year,Electronic check,Fiber optic,6,0.2,12.46,15,0
CUST_002401,26,11,103.86,1163.28,Month-to-month,Mailed check,No,1,2.7,10.75,14,0
CUST_002402,37,2,99.24,99.24,One year,Credit card,DSL,2,2.6,31.3,11,1
CUST_002403,28,2,83.36,140.19,Two year,Bank transfer,No,0,32.3,25.41,20,1
CUST_002404,31,21,100.56,2109.06,One year,Credit card,DSL,2,1.1,4.16,16,1
CUST_002405,55,21,66.33,1351.62,Month-to-month,Bank transfer,Fiber optic,2,13.4,44.55,11,0
CUST_002406,51,13,80.7,1014.56,Month-to-month,Bank transfer,Fiber optic,3,2.6,12.73,23,1
CUST_002407,19,13,47.98,637.33,One year,Bank transfer,Fiber optic,2,15.8,69.3,9,0
CUST_002408,44,1,72.31,122.77,Month-to-month,Electronic check,DSL,0,5.4,29.96,16,1
CUST_002409,44,17,98.24,1622.13,Two year,Bank transfer,Fiber optic,1,2.2,15.88,12,0
CUST_002410,21,16,50.26,775.48,Month-to-month,Electronic check,Fiber optic,3,9.9,71.87,11,1
CUST_002411,44,3,43.46,93.83,Month-to-month,Credit card,Fiber optic,0,14.7,11.6,21,0
CUST_002412,53,2,67.44,67.44,One year,Electronic check,DSL,2,5.1,5.28,10,1
CUST_002413,21,3,59.33,185.09,One year,Electronic check,DSL,1,10.0,5.14,22,0
CUST_002414,23,2,81.23,209.19,Month-to-month,Bank transfer,Fiber optic,3,1.6,25.6,15,1
CUST_002415,47,22,53.67,1231.54,Month-to-month,Bank transfer,No,2,22.2,124.01,15,1
CUST_002416,38,5,107.96,496.27,One year,Electronic check,Fiber optic,4,0.8,17.42,22,1
CUST_002417,41,6,32.76,133.96,Two year,Electronic check,Fiber optic,0,2.0,42.94,14,0
CUST_002418,39,4,96.34,386.45,One year,Credit card,DSL,3,2.7,27.42,18,0
CUST_002419,39,72,45.88,3344.74,Month-to-month,Mailed check,Fiber optic,2,1.3,13.29,20,0
CUST_002420,19,46,20.1,932.36,Month-to-month,Electronic check,DSL,0,4.2,3.83,17,0
CUST_002421,47,6,70.95,440.15,Two year,Mailed check,Fiber optic,0,4.9,23.72,17,0
CUST_002422,49,9,58.63,584.8,Two year,Electronic check,No,1,5.8,44.9,18,0
CUST_002423,32,5,37.26,149.34,Month-to-month,Electronic check,Fiber optic,3,0.3,31.66,14,1
CUST_002424,34,16,22.97,356.45,One year,Credit card,DSL,3,2.0,14.3,14,0
CUST_002425,18,1,64.79,146.52,Month-to-month,Mailed check,Fiber optic,1,13.2,11.84,20,1
CUST_002426,41,26,89.4,2314.45,One year,Electronic check,DSL,2,13.3,10.66,20,1
CUST_002427,41,17,79.62,1290.24,Two year,Credit card,DSL,0,3.2,10.39,11,0
CUST_002428,34,54,66.42,3553.09,Month-to-month,Credit card,DSL,1,4.9,21.01,11,1
CUST_002429,48,4,76.97,260.98,One year,Electronic check,DSL,3,1.6,17.17,21,0
CUST_002430,30,39,64.32,2526.32,Month-to-month,Mailed check,Fiber optic,2,13.8,33.31,9,0
CUST_002431,41,37,29.26,1037.71,Month-to-month,Credit card,Fiber optic,2,25.1,7.61,13,0
CUST_002432,22,3,29.48,101.98,One year,Mailed check,No,1,2.8,19.56,11,1
CUST_002433,34,12,59.92,682.25,Month-to-month,Bank transfer,DSL,1,12.2,19.39,19,1
CUST_002434,32,4,60.98,137.77,One year,Bank transfer,DSL,3,3.5,12.08,16,1
CUST_002435,37,7,86.27,619.25,Month-to-month,Mailed check,DSL,1,0.0,27.31,12,0
CUST_002436,30,7,83.93,594.95,One year,Bank transfer,DSL,1,7.3,8.23,8,0
CUST_002437,33,19,80.13,1548.33,Month-to-month,Mailed check,No,1,4.2,66.19,16,1
CUST_002438,44,12,57.99,662.27,One year,Electronic check,DSL,5,11.4,30.69,11,0
CUST_002439,29,70,30.48,2094.88,One year,Credit card,No,1,11.1,34.62,18,0
CUST_002440,18,3,75.3,245.98,Two year,Electronic check,DSL,2,23.4,18.69,11,0
CUST_002441,55,72,78.13,5701.26,Two year,Mailed check,DSL,2,4.6,14.46,16,0
CUST_002442,51,6,15.0,90.56,Month-to-month,Bank transfer,DSL,3,5.3,9.76,15,0
CUST_002443,19,35,44.14,1566.18,Month-to-month,Bank transfer,No,0,4.1,8.74,17,0
CUST_002444,43,9,47.72,413.43,One year,Mailed check,DSL,4,2.8,4.35,15,1
CUST_002445,28,3,67.96,126.69,One year,Bank transfer,No,5,8.1,22.04,11,0
CUST_002446,38,46,44.92,2114.51,Month-to-month,Electronic check,Fiber optic,3,14.1,40.4,17,1
CUST_002447,38,8,64.05,557.79,Month-to-month,Bank transfer,DSL,4,1.4,5.92,20,1
CUST_002448,32,25,59.74,1528.95,One year,Credit card,Fiber optic,0,32.1,75.4,14,0
CUST_002449,25,20,61.02,1211.33,Two year,Credit card,DSL,4,9.2,4.17,23,0
CUST_002450,26,15,47.09,736.2,Two year,Bank transfer,DSL,3,12.1,47.2,19,0
CUST_002451,24,16,49.03,829.09,Month-to-month,Electronic check,Fiber optic,1,54.2,8.62,4,1
CUST_002452,25,31,37.99,1258.8,Month-to-month,Electronic check,Fiber optic,3,5.6,59.09,17,1
CUST_002453,34,2,74.5,198.43,Month-to-month,Electronic check,Fiber optic,2,0.6,43.08,12,0
CUST_002454,26,26,79.28,2064.41,Month-to-month,Bank transfer,DSL,2,12.5,284.22,16,0
CUST_002455,43,54,45.73,2404.25,One year,Electronic check,DSL,2,16.4,10.77,13,0
CUST_002456,52,1,103.02,110.8,One year,Credit card,DSL,2,1.4,2.15,14,1
CUST_002457,28,3,57.13,184.23,Month-to-month,Credit card,Fiber optic,2,0.2,3.03,17,0
CUST_002458,37,30,103.25,3133.09,Month-to-month,Electronic check,Fiber optic,1,1.2,16.34,9,1
CUST_002459,40,13,48.95,704.0,Month-to-month,Bank transfer,Fiber optic,1,3.1,23.67,16,0
CUST_002460,40,12,15.0,175.24,Two year,Credit card,Fiber optic,1,20.6,9.8,18,0
CUST_002461,35,3,75.05,330.21,Month-to-month,Electronic check,DSL,1,0.0,28.91,16,1
CUST_002462,43,16,71.21,1051.45,Month-to-month,Bank transfer,DSL,2,13.0,49.08,13,0
CUST_002463,40,3,65.86,218.55,One year,Mailed check,DSL,4,15.4,36.02,13,1
CUST_002464,20,15,48.94,694.24,One year,Electronic check,Fiber optic,1,13.3,19.31,16,0
CUST_002465,45,34,64.14,2085.25,Two year,Bank transfer,Fiber optic,3,0.7,8.62,16,0
CUST_002466,45,7,52.22,355.44,Month-to-month,Credit card,DSL,2,9.1,46.16,20,0
CUST_002467,25,15,57.44,788.76,One year,Mailed check,DSL,0,24.6,79.99,14,0
CUST_002468,35,72,86.04,6186.87,Month-to-month,Bank transfer,Fiber optic,1,1.0,11.01,21,0
CUST_002469,43,27,69.61,1881.09,Two year,Electronic check,No,0,0.3,6.23,13,0
CUST_002470,32,44,80.25,3586.87,One year,Credit card,Fiber optic,4,16.6,63.72,14,0
CUST_002471,47,12,59.2,635.06,Two year,Credit card,DSL,3,8.3,27.7,18,0
CUST_002472,63,35,56.45,2021.16,Month-to-month,Electronic check,Fiber optic,2,8.3,27.16,18,0
CUST_002473,25,1,36.16,41.07,One year,Credit card,Fiber optic,2,26.7,112.07,18,1
CUST_002474,18,3,55.75,218.69,Month-to-month,Electronic check,DSL,3,11.7,3.34,12,1
CUST_002475,38,5,15.0,53.41,Month-to-month,Electronic check,Fiber optic,0,4.1,16.25,9,1
CUST_002476,43,12,50.24,536.32,Month-to-month,Bank transfer,DSL,2,4.6,29.3,8,1
CUST_002477,32,44,62.95,2709.06,One year,Mailed check,DSL,1,1.3,150.64,11,0
CUST_002478,52,10,79.09,726.33,Month-to-month,Bank transfer,No,0,2.9,19.12,13,0
CUST_002479,18,25,58.28,1480.97,Two year,Bank transfer,No,1,4.7,12.39,15,0
CUST_002480,43,29,73.69,2210.91,One year,Electronic check,Fiber optic,2,2.4,24.95,11,0
CUST_002481,27,21,15.0,286.75,Month-to-month,Electronic check,DSL,4,19.8,41.72,13,0
CUST_002482,55,10,63.58,667.25,One year,Mailed check,Fiber optic,2,0.1,66.18,19,0
CUST_002483,58,20,23.01,384.08,Month-to-month,Electronic check,DSL,2,7.1,87.43,19,1
CUST_002484,25,10,34.79,356.94,Month-to-month,Electronic check,DSL,2,11.8,2.97,17,1
CUST_002485,28,2,60.32,154.07,One year,Electronic check,DSL,4,10.5,9.33,20,1
CUST_002486,45,72,96.91,6904.87,Two year,Credit card,Fiber optic,2,8.3,47.63,13,0
CUST_002487,30,3,74.28,212.65,Month-to-month,Credit card,DSL,2,4.2,26.07,13,1
CUST_002488,34,1,65.46,101.25,Two year,Electronic check,Fiber optic,1,20.1,31.04,19,1
CUST_002489,35,50,64.51,3078.9,One year,Electronic check,DSL,3,3.2,10.75,10,0
CUST_002490,18,8,47.16,444.05,Month-to-month,Bank transfer,No,4,11.1,25.55,16,1
CUST_002491,34,25,51.4,1302.69,One year,Credit card,No,2,20.9,15.93,13,0
CUST_002492,26,9,75.68,717.0,One year,Electronic check,Fiber optic,1,1.1,32.28,15,0
CUST_002493,29,11,30.37,313.39,Month-to-month,Credit card,Fiber optic,1,23.5,33.4,15,0
CUST_002494,52,7,79.83,472.65,Two year,Bank transfer,DSL,3,12.0,27.79,14,1
CUST_002495,19,10,55.29,579.58,One year,Credit card,Fiber optic,2,7.7,26.44,10,0
CUST_002496,44,12,85.64,1023.54,Month-to-month,Electronic check,No,0,3.7,16.95,21,1
CUST_002497,31,30,89.03,2672.43,Two year,Credit card,DSL,5,18.8,98.42,13,0
CUST_002498,31,17,23.17,448.32,Month-to-month,Mailed check,Fiber optic,4,0.4,61.48,24,1
CUST_002499,44,68,50.46,3469.42,Two year,Credit card,DSL,1,4.5,21.23,17,1
CUST_002500,39,1,43.61,139.67,Month-to-month,Mailed check,DSL,3,11.3,47.44,14,1
CUST_002501,41,16,19.68,322.6,One year,Bank transfer,Fiber optic,0,13.3,152.6,14,0
CUST_002502,46,21,39.19,788.36,Month-to-month,Credit card,No,0,1.8,8.14,12,0
CUST_002503,31,60,126.03,7552.46,One year,Bank transfer,DSL,1,0.4,9.99,13,0
CUST_002504,27,1,80.24,101.02,Month-to-month,Bank transfer,Fiber optic,3,13.0,21.89,11,1
CUST_002505,21,20,112.93,2309.44,Month-to-month,Mailed check,No,1,4.4,27.48,17,0
CUST_002506,25,46,85.73,3870.11,Month-to-month,Credit card,Fiber optic,0,1.2,11.77,12,0
CUST_002507,70,6,46.45,279.15,Two year,Credit card,No,6,0.7,40.68,14,0
CUST_002508,49,50,55.46,2853.26,Month-to-month,Electronic check,DSL,1,8.2,18.51,18,0
CUST_002509,18,1,79.71,79.71,One year,Bank transfer,No,1,7.0,59.91,19,1
CUST_002510,19,31,75.94,2400.62,Two year,Credit card,DSL,1,15.4,10.3,11,0
CUST_002511,40,64,50.57,3260.91,Two year,Bank transfer,No,0,0.3,8.5,19,0
CUST_002512,41,25,27.25,729.05,Month-to-month,Credit card,DSL,1,16.2,16.52,13,1
CUST_002513,41,13,147.19,1873.03,Two year,Credit card,Fiber optic,3,17.5,17.27,12,0
CUST_002514,31,1,61.47,61.47,Month-to-month,Credit card,DSL,0,4.7,8.2,12,0
CUST_002515,33,60,56.86,3412.41,One year,Bank transfer,Fiber optic,0,0.6,22.33,13,0
CUST_002516,38,15,67.83,940.89,One year,Credit card,DSL,2,23.5,10.43,11,0
CUST_002517,36,1,58.93,58.93,Month-to-month,Credit card,No,1,0.6,134.26,15,1
CUST_002518,18,28,68.07,1918.55,Month-to-month,Credit card,DSL,0,7.1,18.92,12,0
CUST_002519,32,15,97.17,1546.84,Month-to-month,Electronic check,Fiber optic,1,5.4,29.03,23,1
CUST_002520,24,3,61.89,205.79,Month-to-month,Electronic check,DSL,1,14.4,5.78,13,1
CUST_002521,37,5,35.93,210.92,Two year,Bank transfer,Fiber optic,3,5.6,34.82,16,0
CUST_002522,70,1,60.96,119.18,Month-to-month,Bank transfer,Fiber optic,1,5.1,8.97,13,0
CUST_002523,39,20,53.39,1019.57,Two year,Electronic check,No,4,17.0,50.09,14,0
CUST_002524,31,23,100.6,2305.49,Month-to-month,Electronic check,Fiber optic,2,26.6,4.3,10,1
CUST_002525,46,16,94.28,1629.72,Two year,Electronic check,DSL,5,6.4,19.46,8,0
CUST_002526,40,40,67.69,2703.57,One year,Credit card,DSL,2,4.9,56.42,16,0
CUST_002527,40,47,33.03,1608.31,Two year,Credit card,Fiber optic,4,14.2,23.94,17,1
CUST_002528,42,22,34.35,803.95,Month-to-month,Credit card,Fiber optic,4,14.2,17.46,17,1
CUST_002529,59,1,65.38,65.38,One year,Mailed check,Fiber optic,4,3.1,76.47,13,1
CUST_002530,21,28,73.41,2070.95,Month-to-month,Mailed check,DSL,2,6.9,8.84,15,0
CUST_002531,40,12,55.63,674.95,Month-to-month,Mailed check,Fiber optic,2,1.3,6.23,14,0
CUST_002532,23,20,53.0,1076.41,One year,Mailed check,No,0,8.1,7.07,14,1
CUST_002533,41,25,50.18,1216.79,One year,Bank transfer,DSL,1,14.4,7.35,9,0
CUST_002534,23,10,64.42,588.31,Month-to-month,Mailed check,DSL,4,1.7,30.44,15,1
CUST_002535,29,59,15.0,861.2,One year,Electronic check,Fiber optic,3,3.1,14.86,16,0
CUST_002536,31,3,37.47,107.51,One year,Mailed check,DSL,1,4.8,53.71,17,0
CUST_002537,46,26,49.32,1341.67,Month-to-month,Electronic check,Fiber optic,1,14.9,31.83,18,0
CUST_002538,46,1,95.19,186.05,One year,Electronic check,Fiber optic,3,10.5,28.94,15,1
CUST_002539,20,62,44.65,2838.42,One year,Mailed check,No,3,3.0,3.54,16,0
CUST_002540,35,2,69.51,182.03,Month-to-month,Electronic check,No,1,2.2,35.6,11,0
CUST_002541,26,2,70.66,91.11,One year,Mailed check,Fiber optic,1,9.5,70.07,15,1
CUST_002542,19,9,97.45,856.59,One year,Electronic check,DSL,1,5.2,22.27,22,1
CUST_002543,32,11,96.56,1072.71,Two year,Bank transfer,DSL,2,7.2,7.64,22,0
CUST_002544,31,5,63.56,286.19,Month-to-month,Credit card,No,0,8.4,4.25,20,1
CUST_002545,64,21,53.11,1144.23,Two year,Bank transfer,Fiber optic,5,6.5,54.38,12,0
CUST_002546,40,14,48.4,713.68,Month-to-month,Bank transfer,Fiber optic,2,7.6,22.25,17,0
CUST_002547,18,1,58.97,85.79,Month-to-month,Credit card,Fiber optic,3,17.5,5.16,19,1
CUST_002548,28,9,54.15,538.6,Month-to-month,Mailed check,DSL,1,16.2,29.43,12,0
CUST_002549,47,39,78.84,3029.56,Two year,Electronic check,DSL,0,1.3,19.65,21,0
CUST_002550,60,28,75.51,2160.86,One year,Electronic check,DSL,3,7.1,98.42,12,0
CUST_002551,18,30,79.8,2359.07,Month-to-month,Mailed check,Fiber optic,0,4.6,8.98,16,0
CUST_002552,18,28,96.48,2654.45,Month-to-month,Bank transfer,Fiber optic,1,2.7,29.16,20,0
CUST_002553,57,8,111.57,919.18,Month-to-month,Electronic check,DSL,3,8.0,65.78,17,1
CUST_002554,39,2,68.12,197.03,Month-to-month,Credit card,Fiber optic,2,5.7,31.86,15,0
CUST_002555,24,7,92.49,671.81,One year,Electronic check,No,1,11.9,17.17,18,1
CUST_002556,41,42,56.21,2361.8,One year,Credit card,Fiber optic,1,0.8,14.33,17,0
CUST_002557,18,72,94.63,6828.52,Two year,Credit card,Fiber optic,4,2.9,14.7,11,0
CUST_002558,35,16,91.54,1471.43,Two year,Credit card,DSL,7,0.2,12.09,13,0
CUST_002559,38,1,90.21,90.21,One year,Credit card,No,1,11.0,9.97,18,1
CUST_002560,46,3,67.35,139.92,Month-to-month,Electronic check,Fiber optic,1,19.5,62.61,11,1
CUST_002561,22,9,48.29,430.68,Month-to-month,Bank transfer,No,0,7.1,57.33,16,0
CUST_002562,36,20,30.14,606.73,One year,Electronic check,Fiber optic,3,7.7,41.59,15,0
CUST_002563,23,1,64.0,64.57,Month-to-month,Credit card,Fiber optic,0,0.4,25.07,10,0
CUST_002564,38,68,103.33,7059.93,One year,Electronic check,No,1,5.6,24.24,13,0
CUST_002565,24,10,57.25,561.76,Two year,Electronic check,Fiber optic,4,6.0,4.2,12,0
CUST_002566,30,58,84.63,4936.58,Two year,Credit card,DSL,2,0.3,40.31,9,0
CUST_002567,23,36,86.1,3092.33,Month-to-month,Electronic check,DSL,2,12.2,20.34,15,1
CUST_002568,42,33,57.91,2002.13,Month-to-month,Electronic check,DSL,5,2.6,6.07,17,0
CUST_002569,45,22,97.91,2158.03,Two year,Mailed check,DSL,4,10.3,57.31,14,0
CUST_002570,32,23,15.0,462.04,Two year,Bank transfer,DSL,0,4.1,17.09,12,0
CUST_002571,35,24,34.43,843.95,Month-to-month,Bank transfer,Fiber optic,1,43.5,42.51,10,0
CUST_002572,18,23,42.11,957.83,One year,Bank transfer,DSL,0,1.9,31.16,13,0
CUST_002573,31,19,44.51,800.66,One year,Credit card,Fiber optic,1,0.5,8.12,10,0
CUST_002574,34,72,73.41,5213.13,Month-to-month,Electronic check,No,1,31.3,42.37,11,1
CUST_002575,66,31,72.25,2190.21,Month-to-month,Bank transfer,Fiber optic,4,2.2,10.3,15,1
CUST_002576,21,36,74.85,2650.61,Two year,Bank transfer,No,2,8.1,3.8,19,0
CUST_002577,52,49,79.9,3934.94,One year,Bank transfer,DSL,3,3.8,42.23,16,0
CUST_002578,46,5,41.25,179.93,Month-to-month,Mailed check,Fiber optic,5,8.2,24.54,14,1
CUST_002579,38,2,34.55,78.44,One year,Electronic check,DSL,2,7.3,22.47,13,0
CUST_002580,56,15,74.91,1187.72,One year,Electronic check,Fiber optic,1,9.8,42.79,15,1
CUST_002581,39,17,49.24,832.76,Two year,Electronic check,Fiber optic,1,0.1,6.38,18,0
CUST_002582,39,42,25.74,1184.96,Month-to-month,Electronic check,DSL,2,14.5,7.75,16,0
CUST_002583,34,14,89.28,1191.18,Two year,Electronic check,DSL,2,5.2,6.6,15,0
CUST_002584,49,20,99.88,1990.02,Month-to-month,Mailed check,Fiber optic,1,5.9,12.53,13,1
CUST_002585,48,17,103.93,1739.83,One year,Electronic check,Fiber optic,2,4.2,28.04,17,0
CUST_002586,27,1,69.68,116.5,One year,Credit card,Fiber optic,0,36.4,154.22,18,0
CUST_002587,19,22,80.65,1662.27,Month-to-month,Credit card,DSL,4,12.9,15.76,17,1
CUST_002588,32,42,99.25,4096.21,Month-to-month,Mailed check,Fiber optic,2,3.0,23.65,18,0
CUST_002589,25,4,48.96,190.49,Two year,Bank transfer,DSL,3,12.2,4.82,16,0
CUST_002590,34,21,92.77,2025.67,One year,Credit card,No,2,4.6,11.6,18,1
CUST_002591,49,21,71.88,1520.88,Month-to-month,Bank transfer,No,2,16.3,2.57,19,1
CUST_002592,29,4,87.84,283.79,Month-to-month,Credit card,DSL,1,0.3,196.17,15,1
CUST_002593,34,3,69.65,149.1,Month-to-month,Electronic check,DSL,3,3.5,3.03,18,0
CUST_002594,35,72,97.41,7096.91,Month-to-month,Credit card,Fiber optic,1,4.5,11.97,13,0
CUST_002595,45,12,70.59,816.0,Two year,Mailed check,DSL,2,10.9,17.4,14,0
CUST_002596,18,6,27.9,120.25,One year,Electronic check,No,2,1.6,117.74,16,0
CUST_002597,27,4,101.3,479.06,Two year,Credit card,Fiber optic,1,2.7,25.12,19,0
